Driver,Year,Circuit,nLaps,NumberOfStints,CompoundStrategy,StintLengthStrategy,Team,StartingPosition,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,mean_brake_time,std_brake_time,AvgSpeed,StdSpeed,AvgSpeedDelta,StdSpeedDelta,AvgGearChanges
MAZ,2021,Circuit de Monaco,78,2,"['SOFT', 'HARD']","[34, 41]",Haas F1 Team,19,20.760740740740744,61.42444444444444,1015.5711111111108,0.0,37.59555555555556,202.0814814814815,0.3162962962962963,,,148.93822062621268,5.14933769022621,241.63362925222378,6.107078538955346,41.096843615494976
MAZ,2021,Lusail International Circuit,57,2,"['MEDIUM', 'SOFT']","[31, 24]",Haas F1 Team,20,26.41513157894737,75.54013157894737,1012.3072368421052,0.0197368421052631,30.60328947368421,114.90789473684212,0.4230263157894736,19.127438844086026,2.7836408613129193,209.89535811690592,9.612639657617294,221.13810484301075,16.20607341356037,33.693548387096776
MAZ,2021,Jeddah Corniche Circuit,50,2,"['MEDIUM', 'HARD']","[13, 2]",Haas F1 Team,20,28.816062176165804,76.20310880829015,1013.7974093264248,0.0,31.68497409326425,132.67875647668393,0.2715025906735751,27.148826923076925,5.572404425087724,129.97493579601897,30.31486383229081,234.98076923076923,15.943260786383128,34.0
MAZ,2021,Circuit de Barcelona-Catalunya,66,3,"['SOFT', 'MEDIUM', 'MEDIUM']","[22, 20, 22]",Haas F1 Team,20,22.203076923076924,57.55307692307692,993.5746153846156,0.0,32.9223076923077,74.56923076923077,0.4576923076923077,19.608622727272728,2.1048046774637297,191.56185817819946,10.758511271370011,238.38592177777778,14.027641388898118,35.843939393939394
MAZ,2021,Red Bull Ring,71,2,"['MEDIUM', 'HARD']","[21, 47]",Haas F1 Team,20,26.692372881355933,33.246610169491525,938.4771186440676,0.0,52.35254237288136,138.05084745762713,0.3677966101694914,15.265032928064848,1.6500686497099597,212.63622412666382,6.3099712155489645,244.83485309017226,15.073541647192144,34.97011144883486
MSC,2021,Yas Marina Circuit,58,3,"['SOFT', 'HARD', 'SOFT']","[10, 42, 5]",Haas F1 Team,19,24.519108280254773,59.05477707006369,1017.710828025478,0.0,28.465605095541395,289.1910828025478,0.4146496815286624,21.706958730158732,4.5367478068804425,188.59436250164427,15.344756370275823,243.70476190476188,17.72692596664568,41.13809523809524
MSC,2021,Red Bull Ring,71,2,"['MEDIUM', 'HARD']","[34, 35]",Haas F1 Team,19,20.96602564102564,49.73076923076923,934.7211538461538,0.0384615384615384,33.18397435897436,132.56410256410257,0.348076923076923,14.324784453781515,3.434229083374489,213.7663969459411,14.270387862658946,243.36001403697477,15.76810525395737,35.11596638655462
MSC,2021,Bahrain International Circuit,57,3,"['MEDIUM', 'MEDIUM', 'HARD']","[14, 19, 22]",Haas F1 Team,18,20.53834586466165,54.517293233082704,1014.9105263157895,0.0,27.627819548872186,63.88721804511278,0.8872180451127819,22.443856459330146,3.709000097902564,191.62741831738535,13.831631639228,236.6656413761677,19.083497438473497,53.159717475506945
MSC,2021,Silverstone Circuit,52,3,"['MEDIUM', 'MEDIUM', 'HARD']","[2, 22, 27]",Haas F1 Team,18,29.399999999999995,37.202173913043474,1007.2461956521742,0.0,50.93152173913043,172.6086956521739,0.3179347826086957,19.242156004489342,5.61284137314703,186.96602175187184,16.779501171543476,240.0881032547699,31.853450809667347,36.852413019079684
MSC,2021,Circuit Zandvoort,72,3,"['SOFT', 'HARD', 'MEDIUM']","[4, 26, 39]",Haas F1 Team,17,21.50443037974684,54.10822784810126,1021.5056962025316,0.0,36.10569620253165,95.9367088607595,0.4424050632911392,18.328136752136754,2.8541045680598622,189.9927325973505,9.48195373156866,224.29091873732193,22.343640852576794,34.35897435897436
MSC,2021,Circuit Paul Ricard,53,2,"['MEDIUM', 'HARD']","[15, 37]",Haas F1 Team,15,25.3144,58.6304,960.6376,0.0,35.22879999999999,119.464,1.1656,20.779753153153152,2.2042319956155416,201.39758019795937,6.631223428552486,252.5423423423423,17.933765134058742,45.072072072072075
MSC,2021,Autodromo Nazionale Monza,53,2,"['MEDIUM', 'HARD']","[23, 30]",Haas F1 Team,18,28.885234899328864,33.275838926174494,994.4879194630872,0.0,43.52751677852349,188.64429530201343,0.3429530201342281,14.72263695652174,5.279824491828613,225.65914196363866,21.42577094828894,264.9437107532367,19.55861921516156,38.425362318840584
MSC,2021,Circuit de Monaco,78,2,"['SOFT', 'HARD']","[37, 38]",Haas F1 Team,20,20.760740740740744,61.42444444444444,1015.5711111111108,0.0,37.59555555555556,202.0814814814815,0.3162962962962963,24.637178520625888,2.219282552426989,149.09679660335638,5.729690960537538,240.876600284495,7.634483639272971,42.582147937411094
MSC,2021,Lusail International Circuit,57,2,"['SOFT', 'MEDIUM']","[22, 34]",Haas F1 Team,19,26.41513157894737,75.54013157894737,1012.3072368421052,0.0197368421052631,30.60328947368421,114.90789473684212,0.4230263157894736,16.244846256684493,2.8880313280828194,211.56539828072863,8.60107551897285,223.3671886696206,17.465334890200488,35.156417112299465
MSC,2021,Sochi Autodrom,53,2,"['MEDIUM', 'HARD']","[20, 12]",Haas F1 Team,14,19.13860759493671,61.947468354430384,1023.131012658228,0.1012658227848101,21.75696202531645,142.9367088607595,0.2905063291139241,20.933358333333334,2.7147196724842177,200.62372807366722,8.003763099779949,232.13333333333333,23.48319633480094,49.05
MSC,2021,Circuit de Barcelona-Catalunya,66,3,"['SOFT', 'MEDIUM', 'MEDIUM']","[23, 27, 14]",Haas F1 Team,18,22.203076923076924,57.55307692307692,993.5746153846156,0.0,32.9223076923077,74.56923076923077,0.4576923076923077,17.784577754773405,2.7193272349110935,194.1236367839193,11.185976551588064,236.48751917306956,13.611989768048701,40.22387086879841
MSC,2021,Red Bull Ring,71,2,"['MEDIUM', 'HARD']","[33, 36]",Haas F1 Team,19,26.692372881355933,33.246610169491525,938.4771186440676,0.0,52.35254237288136,138.05084745762713,0.3677966101694914,13.899440656565659,1.6456033536290726,214.72248465997944,6.357572427094701,244.91035353535352,13.836985941141478,37.015151515151516
MSC,2021,Circuit of the Americas,56,3,"['MEDIUM', 'HARD', 'MEDIUM']","[11, 23, 20]",Haas F1 Team,16,28.148447204968942,61.192546583850934,992.1298136645961,0.0,37.47080745341616,106.71428571428572,0.8540372670807453,23.773809090909094,2.344703266219749,185.92710881498996,6.614867903708766,241.59347826086957,18.1122117706128,47.28227931488801
MSC,2022,Yas Marina Circuit,58,3,"['MEDIUM', 'HARD', 'MEDIUM']","[14, 20, 23]",Haas F1 Team,12,28.575483870967748,61.68387096774194,1013.5206451612902,0.0,34.31032258064516,290.7935483870968,2.608387096774193,17.445742339544513,2.1951225242985766,201.86657371681886,7.142191454161645,249.56966873706006,17.899660735340344,42.81739130434783
MSC,2022,Albert Park Circuit,58,2,"['MEDIUM', 'HARD']","[14, 43]",Haas F1 Team,15,26.69743589743589,43.65384615384615,1014.2461538461536,0.0,37.40833333333334,272.8397435897436,1.8128205128205128,17.5145780730897,6.647012398034235,203.38984549621802,27.253440620626527,228.52262991931656,21.909770986082517,40.156146179402
MSC,2022,Red Bull Ring,71,3,"['MEDIUM', 'HARD', 'HARD']","[16, 27, 27]",Haas F1 Team,9,20.25592105263158,35.13815789473684,939.7125,0.0,30.74671052631579,165.43421052631578,1.2552631578947369,14.76653009259259,2.063763639897855,213.52350960665657,9.810782673957227,243.29783950617283,17.5349939083665,37.18904320987654
MSC,2022,Baku City Circuit,51,3,"['HARD', 'MEDIUM', 'HARD']","[9, 14, 27]",Haas F1 Team,20,25.435403726708085,59.49068322981366,1009.9012422360248,0.0,47.14968944099379,266.2919254658385,1.529192546583851,25.570701058201063,4.164963911839671,188.0065869741568,12.071155370945505,257.4932098765432,18.125085875039318,56.41622574955908
MSC,2022,Bahrain International Circuit,57,3,"['SOFT', 'MEDIUM', 'SOFT']","[12, 23, 22]",Haas F1 Team,12,23.617791411042944,29.49079754601227,1010.385889570552,0.0,28.610429447852756,124.4294478527607,0.3049079754601227,22.959082564778218,2.7206726279460853,187.620975532442,10.188431910420874,246.70310167694333,13.554258063030447,52.49407114624506
MSC,2022,Circuit de Spa-Francorchamps,44,3,"['MEDIUM', 'HARD', 'MEDIUM']","[14, 16, 13]",Haas F1 Team,19,21.78717948717949,40.51923076923077,971.0519230769228,0.0,36.08397435897436,257.1474358974359,1.5192307692307692,21.65638965201465,5.6861113918373976,210.01953487355982,13.389398228464003,258.86652930402937,17.91254074881486,40.37614468864469
MSC,2022,Circuit Paul Ricard,53,3,"['MEDIUM', 'HARD', 'HARD']","[9, 9, 35]",Haas F1 Team,17,30.164843750000003,47.734375,967.9078125,0.0,54.46171875000001,118.1484375,1.94609375,23.17106243386243,2.214257137419017,200.38863714259892,15.14384671283247,249.09572750560847,20.51923307231442,43.142857142857146
MSC,2022,Hungaroring Circuit,70,3,"['MEDIUM', 'HARD', 'MEDIUM']","[21, 20, 28]",Haas F1 Team,15,18.55988023952096,69.31736526946108,985.5814371257484,0.2754491017964072,26.720958083832333,285.23353293413174,4.0341317365269465,22.27056111111111,2.704192017516466,179.65839855433236,9.993764230708143,207.69523809523812,17.68963911944395,43.770634920634926
MSC,2022,Autodromo Nazionale Monza,53,2,"['MEDIUM', 'SOFT']","[33, 20]",Haas F1 Team,17,27.73469387755102,33.14965986394558,993.3401360544218,0.0,43.13877551020408,177.69387755102042,1.3612244897959185,13.562692424242421,3.399271293443289,227.3397880505028,17.801042873415675,252.88636363636363,18.611230804613403,34.34318181818182
MSC,2022,Autódromo Hermanos Rodríguez,71,2,"['SOFT', 'MEDIUM']","[24, 46]",Haas F1 Team,15,24.312727272727276,34.442424242424245,780.4072727272726,0.0,41.68909090909092,197.79393939393935,1.336969696969697,19.809135869565218,1.6602382000175462,177.84399162134585,5.855236943560265,269.18297101449275,10.185870709679357,35.75
MSC,2022,Miami International Autodrome,57,3,"['MEDIUM', 'HARD', 'MEDIUM']","[14, 40, 3]",Haas F1 Team,15,30.61728395061728,58.858024691358025,1009.3049382716048,0.0555555555555555,42.81975308641975,174.38888888888889,2.2672839506172835,20.977825,3.326390559908191,193.45880311845198,16.47652969908854,265.4064880761905,20.33496104455569,38.93531746031746
MSC,2022,Circuit de Barcelona-Catalunya,66,3,"['SOFT', 'SOFT', 'MEDIUM']","[12, 18, 35]",Haas F1 Team,10,36.56585365853658,7.109756097560975,996.0158536585365,0.0,48.957317073170735,176.82926829268294,3.488414634146341,20.95866111111111,1.315429510067112,183.72381901860953,5.670333931234924,238.82566137566133,12.997597849768562,36.76375661375661
MSC,2022,Interlagos Circuit,71,3,"['MEDIUM', 'SOFT', 'SOFT']","[24, 22, 25]",Haas F1 Team,12,23.010778443113775,76.07784431137725,922.160479041916,0.0,46.04910179640718,161.4431137724551,1.4443113772455092,17.641290454545455,4.339767022390737,186.21022008267926,20.107185461341686,235.12547827045896,23.132356084920406,36.1060606060606
MSC,2022,Circuit of the Americas,56,3,"['HARD', 'MEDIUM', 'HARD']","[18, 15, 23]",Haas F1 Team,16,29.28529411764706,49.62352941176471,991.1994117647056,0.0,35.523529411764706,107.73529411764706,5.487058823529412,25.821014492753623,3.6505953676644847,177.49467634766503,15.359081868435075,241.2558776167472,15.854600130408079,49.280676328502416
NOR,2019,Yas Marina Circuit,58,2,"['SOFT', 'HARD']","[8, 46]",McLaren,6,26.018045112781955,64.47142857142858,1015.3834586466164,0.0,29.566165413533835,221.09774436090223,1.2646616541353384,21.1505597826087,1.9390733785888816,187.39360054790805,4.386546074696361,247.69565217391306,16.920860696719565,51.388586956521735
NOR,2019,Albert Park Circuit,58,2,"['SOFT', 'HARD']","[15, 42]",McLaren,8,23.47786885245901,70.4532786885246,1015.3344262295084,0.0,41.31311475409837,155.327868852459,1.166393442622951,16.292061904761905,1.7282785524796018,207.87520035711304,6.164582707866034,230.1349211516257,17.305997993955863,49.05238095238095
NOR,2019,Red Bull Ring,71,2,"['SOFT', 'MEDIUM']","[25, 45]",McLaren,5,34.44406779661016,17.965254237288136,940.8889830508476,0.0,50.74406779661018,188.85593220338984,1.225423728813559,13.048164444444442,1.2427830180997788,219.6419661532256,5.952196132029209,239.8377777777778,15.050681990031011,41.757777777777775
NOR,2019,Baku City Circuit,51,3,"['SOFT', 'MEDIUM', 'SOFT']","[9, 30, 12]",McLaren,7,19.76356589147287,51.40852713178294,1013.7751937984495,0.0,39.65426356589147,167.48062015503876,1.2496124031007751,23.96129814814815,4.076575971971569,195.11447728693224,10.093038016109569,257.2614120375309,20.92402457484869,67.51296296296296
NOR,2019,Bahrain International Circuit,57,3,"['SOFT', 'MEDIUM', 'SOFT']","[10, 24, 23]",McLaren,9,26.210852713178287,53.372093023255815,1003.4372093023256,0.0,28.610852713178293,60.72093023255814,2.7108527131782947,21.274012198067634,2.271867784901793,193.77501964155098,9.916965195919369,255.58478260869563,15.307017263772371,55.28997584541062
NOR,2019,Circuit de Spa-Francorchamps,44,2,"['SOFT', 'MEDIUM']","[19, 25]",McLaren,11,17.4,57.03,968.2575,0.0,28.119166666666665,154.29166666666666,2.0358333333333336,16.630183157894734,4.4218218558575,214.81013525151468,34.83771559776219,249.75181577880699,28.20749399458257,47.217894736842105
NOR,2019,Interlagos Circuit,71,3,"['SOFT', 'HARD', 'MEDIUM']","[27, 26, 18]",McLaren,10,21.016793893129773,60.289312977099236,924.7916030534352,0.0,46.45343511450381,149.05343511450383,1.287786259541985,15.070616809116808,2.9722495641831492,194.64645802891926,15.502836644298048,242.07904963957728,18.678802659365406,42.27113010446344
NOR,2019,Silverstone Circuit,52,3,"['SOFT', 'MEDIUM', 'HARD']","[13, 22, 17]",McLaren,8,18.90508474576272,62.13559322033897,1006.3330508474577,0.0,30.32203389830509,64.38983050847457,2.011864406779661,14.048717674482381,2.4311445133542056,223.1573929246023,13.190805462544843,223.8247634718223,24.493516962497,38.088440970793904
NOR,2019,Circuit Paul Ricard,53,2,"['MEDIUM', 'HARD']","[18, 34]",McLaren,5,26.89421487603306,39.09090909090909,966.7239669421492,0.0,54.525619834710746,97.66115702479338,1.6785123966942148,17.472736928104574,1.545229032726195,212.26163790908976,6.615505818903917,236.03921568627447,15.71036853906494,49.135620915032675
NOR,2019,Hungaroring Circuit,70,2,"['SOFT', 'HARD']","[28, 41]",McLaren,7,25.66,33.893076923076926,986.4846153846154,0.0,44.09692307692308,192.77692307692308,1.1938461538461538,19.188028310104528,1.7601637558642884,188.19303571520123,5.398607905461682,222.05008710801397,13.024697677761273,52.51437282229965
NOR,2019,Autodromo Nazionale Monza,53,2,"['MEDIUM', 'HARD']","[23, 29]",McLaren,16,21.0972972972973,51.57477477477477,989.2405405405406,0.0,33.04054054054055,221.07207207207207,1.5666666666666669,13.007606446776611,2.8201740013690193,238.63961073676194,10.666052327092164,274.19477139910043,13.052151187526945,41.676911544227885
NOR,2019,Suzuka Circuit,53,3,"['SOFT', 'MEDIUM', 'HARD']","[4, 21, 27]",McLaren,8,21.619354838709672,57.47822580645161,1009.141935483871,0.0,32.18387096774193,286.991935483871,5.468548387096775,15.334422398589064,1.8138980522862653,213.43231349523424,7.770776086482768,259.64814814814815,18.95109153129151,45.73765432098765
NOR,2019,Autódromo Hermanos Rodríguez,71,2,"['SOFT', 'HARD']","[12, 36]",McLaren,8,23.203030303030303,46.28787878787879,780.509090909091,0.0,41.633333333333326,150.46969696969697,1.3265151515151512,19.815944444444447,2.055208105468571,178.28776066100573,15.673373031943044,265.1111111111111,14.49339174202877,43.083333333333336
NOR,2019,Circuit de Monaco,78,2,"['MEDIUM', 'SOFT']","[47, 31]",McLaren,12,22.7546762589928,52.69784172661871,1010.9107913669066,0.6258992805755396,32.72949640287769,130.84172661870502,0.9035971223021584,21.264541523678794,1.7878876088413271,149.18581569051662,6.008533267112272,246.86293324474946,7.518710925848576,51.738846945779
NOR,2019,Sochi Autodrom,53,2,"['SOFT', 'MEDIUM']","[20, 33]",McLaren,7,22.02977099236641,67.41526717557252,1016.7824427480916,0.0076335877862595,34.33206106870229,255.18320610687024,1.8740458015267176,18.92557424242424,3.89668466493592,197.54600153364265,22.394677894646804,220.72878787878784,19.498666778298706,60.71515151515152
NOR,2019,Marina Bay Street Circuit,61,2,"['SOFT', 'HARD']","[20, 41]",McLaren,9,29.965161290322584,66.45548387096774,1010.941935483871,0.0,35.752903225806456,166.88387096774193,1.8574193548387092,27.41633231707317,2.8328355886321335,159.12790337434706,13.157649522634438,239.00163878178864,17.525894006058586,68.6280487804878
NOR,2019,Circuit de Barcelona-Catalunya,66,2,"['SOFT', 'MEDIUM']","[26, 19]",McLaren,10,20.147727272727277,54.724242424242426,1006.7916666666666,0.0,40.72727272727273,153.82575757575756,1.9295454545454545,16.19351012145749,1.85689346478367,193.7836473253268,11.834786808589989,247.3522267206478,19.91158910839581,43.980769230769226
NOR,2019,Circuit of the Americas,56,3,"['SOFT', 'HARD', 'MEDIUM']","[19, 23, 14]",McLaren,8,21.47557251908397,29.242748091603048,1001.4763358778628,0.0,29.08167938931297,183.5267175572519,2.553435114503817,19.370681213904323,1.5751153158153197,192.0825214220246,6.26917972760248,239.54903563255968,17.707096934156954,56.270949111910205
NOR,2020,Silverstone Circuit,52,3,"['MEDIUM', 'HARD', 'HARD']","[12, 17, 23]",McLaren,10,25.28706896551724,58.556034482758626,1000.9508620689656,0.0,43.22758620689657,71.93103448275862,2.236206896551724,14.159014492753622,1.706618998662832,224.724549743128,7.796322359332198,227.77728047740837,24.37837927213144,32.80932082978119
NOR,2020,Yas Marina Circuit,58,2,"['SOFT', 'HARD']","[10, 45]",McLaren,4,23.12148148148148,55.44666666666667,1015.8474074074076,0.0,27.98,258.24444444444447,2.504444444444444,22.77052777777778,2.276221268517106,186.52679348231175,13.793754544810241,242.2888888888889,15.478753590790658,42.544444444444444
NOR,2020,Circuit de Spa-Francorchamps,44,2,"['SOFT', 'SOFT']","[11, 33]",McLaren,10,18.568595041322315,54.85289256198346,962.4297520661156,0.0,29.82396694214876,251.0082644628099,1.465289256198347,18.730818181818186,2.6564782890941023,217.93074700513418,20.010748079627678,268.3181818181818,16.24218193871948,44.333333333333336
NOR,2020,Silverstone Circuit,52,2,"['SOFT', 'HARD']","[12, 40]",McLaren,5,21.29140625,44.16796874999999,998.40859375,0.0,40.6328125,217.0703125,3.1140625,16.513054166666667,3.9547748922613843,206.92258364056585,32.61416666478777,224.14583333333331,20.602308036059977,39.71666666666667
NOR,2020,Nürburgring GP-Strecke Circuit,60,2,"['SOFT', 'MEDIUM']","[29, 14]",McLaren,8,9.499999999999998,59.40408163265305,947.3591836734694,0.0204081632653061,16.360204081632652,89.92857142857143,1.6173469387755104,16.869874384236454,2.0929110986623893,193.01503573494304,12.097232941747325,225.3312807881773,16.557870225012927,45.923645320197046
NOR,2020,Autodromo Enzo e Dino Ferrari,63,3,"['SOFT', 'MEDIUM', 'SOFT']","[13, 40, 10]",McLaren,9,18.0304,71.1368,1017.8920000000002,0.0,23.2608,89.896,1.3416,16.74480576923077,3.5423553125122997,206.29945106906533,21.589894347827567,220.88929488957265,17.1480330182801,46.8076923076923
